keyword,assay_chembl_id,assay_description,molecule_chembl_id,smiles,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL91206,CC1CCN(c2ccc(Nc3nccc(-c4ccccn4)n3)cc2)CC1,IC50,1900.0,nM,=,,5.72
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL92149,CCN(CC)CCOc1ccc(Nc2nccc(-c3ccncc3)n2)cc1,IC50,200.0,nM,=,,6.70
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL91695,CCN(CC)CCOc1cccc(Nc2nccc(-c3ccccn3)n2)c1,IC50,1200.0,nM,=,,5.92
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93950,FC(F)(F)c1cc(Nc2nccc(-c3ccncc3)n2)ccc1-n1ccnc1,IC50,400.0,nM,=,,6.40
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL91566,c1csc(-c2ccnc(Nc3ccc(-n4ccnc4)cc3)n2)c1,IC50,4300.0,nM,=,,5.37
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93119,CCN(CC)CCOc1ccc(Nc2nccc(-c3ccco3)n2)cc1,IC50,1300.0,nM,=,,5.89
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL327399,Cc1cc(C)cc(Nc2nccc(-c3ccco3)n2)c1,IC50,700.0,nM,=,,6.16
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL89942,COc1cccc(Nc2nccc(-c3cc4ccccc4o3)n2)c1,IC50,2800.0,nM,=,,5.55
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL57690,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,IC50,900.0,nM,=,,6.05
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL2114247,FC(F)(F)c1cccc(Nc2nccc(-c3cccnc3)n2)c1.O=S(=O)(O)O,IC50,2100.0,nM,=,,5.68
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL92000,Cc1cc(-c2ccncc2)nc(Nc2cccc(N(C)C)c2)n1,IC50,24000.0,nM,>,,
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL91292,COc1cccc(Nc2nccc(-c3sccc3C)n2)c1,IC50,24000.0,nM,>,,
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL421552,Cc1cccc(Nc2nccc(-c3ccc(C)s3)n2)c1,IC50,1400.0,nM,=,,5.85
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL94285,CN(C)c1ccc(Nc2nccc(-c3ccccn3)n2)cc1,IC50,3300.0,nM,=,,5.48
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL328978,Cc1cccc(Nc2nccc(-c3ccccn3)n2)c1,IC50,700.0,nM,=,,6.16
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93920,O=C([O-])c1cc(=O)c2c(OCC(COc3cccc4oc(C(=O)[O-])cc(=O)c34)Oc3nccc(-c4ccccn4)n3)cccc2o1.[Na+].[Na+],IC50,1000000.0,nM,=,,
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL2115070,O=S(=O)(O)O.c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,IC50,1300.0,nM,=,,5.89
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93278,CC1CCN(c2ccc(Nc3nccc(-c4cccnc4)n3)cc2)CC1,IC50,500.0,nM,=,,6.30
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL90639,COc1cccc(Nc2nc(C)cc(-c3ccncc3)n2)c1,IC50,24000.0,nM,>,,
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL90724,CC1CCN(c2cccc(Nc3nccc(-c4cccs4)n3)c2)CC1,IC50,3500.0,nM,=,,5.46
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL90951,CN(C)c1ccc(Nc2nccc(-c3ccsc3)n2)cc1,IC50,2100.0,nM,=,,5.68
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL330027,Cc1cc(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)c(C)o1,IC50,4900.0,nM,=,,5.31
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL90583,CC(=O)Nc1ccc(Nc2nccc(-c3ccccn3)n2)cc1,IC50,1500.0,nM,=,,5.82
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL90032,Cc1cc(-c2ccco2)nc(Nc2ccc(N(C)C)cc2)n1,IC50,5900.0,nM,=,,5.23
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL92733,Cc1cc(-c2ccc(C)s2)nc(Nc2ccccc2)n1,IC50,24800.0,nM,=,,4.61
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93176,COc1ccc(Nc2nccc(-c3cccnc3)n2)cc1,IC50,1700.0,nM,=,,5.77
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL90368,CCc1ccc(Nc2nccc(-c3cnccn3)n2)cc1,IC50,1900.0,nM,=,,5.72
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL330091,CC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,4100.0,nM,=,,5.39
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93424,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,IC50,900.0,nM,=,,6.05
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL90800,CCN(CC)CCOc1ccccc1Nc1nccc(-c2cccnc2)n1,IC50,6000.0,nM,>,,
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL94174,Cc1cccc(Nc2nccc(-c3cccs3)n2)c1,IC50,300.0,nM,=,,6.52
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL2092907,Cl.Cl.O.c1ccc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)nc1,IC50,200.0,nM,=,,6.70
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL1202889,Cl.Cl.Nc1ccc(Nc2nccc(-c3cccnc3)n2)cc1,IC50,2800.0,nM,=,,5.55
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL94244,CN(C)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,IC50,3700.0,nM,=,,5.43
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93509,Cc1ccc(Nc2nccc(-c3ccccn3)n2)cc1C,IC50,5900.0,nM,=,,5.23
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93004,Fc1cccc(Nc2nccc(-c3ccccn3)n2)c1,IC50,1000.0,nM,=,,6.00
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93945,CCc1cccc(Nc2nccc(-c3ccccn3)n2)c1,IC50,1400.0,nM,=,,5.85
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL93903,COc1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,300.0,nM,=,,6.52
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL58436,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1,IC50,100.0,nM,=,,7.00
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL328952,CC(=O)N(C)c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,IC50,900.0,nM,=,,6.05
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL90533,CCc1cccc(Nc2nccc(-c3ccsc3)n2)c1,IC50,1100.0,nM,=,,5.96
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL328263,COc1cccc(Nc2nccc(-c3ccc(C)o3)n2)c1,IC50,1500.0,nM,=,,5.82
histamine release,CHEMBL698689,In vitro inhibition of histamine release from human basophils,CHEMBL94006,c1cc(Nc2nccc(-c3cccs3)n2)cc(OCCn2ccnc2)c1,IC50,100.0,nM,=,,7.00
histamine release,CHEMBL698690,In vitro inhibition of histamine release from human basophils; H= Compound interfered with the histamine assay,CHEMBL1202886,CNc1ccc(Nc2nccc(-c3ccncc3)n2)cc1.Cl.Cl,IC50,,nM,,Compound interfered with the histamine assay,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL91539,c1ccc(Cc2nccc(-c3ccncc3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL314086,Clc1ccc(Nc2nccc(-c3cccnc3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL91349,Cc1ccsc1-c1ccnc(Nc2cccc(N(C)C)c2)n1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL330325,c1ccc(Nc2nccc(-c3ccsc3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL91831,Cc1ccc(Nc2nccc(-c3cccnc3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL1202888,CCc1ccccc1Nc1nccc(-c2ccncc2)n1.Cl.Cl,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL93844,Cc1ccsc1-c1ccnc(Nc2ccccc2)n1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL91141,Cc1ccc(Nc2nccc(-c3cccs3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL92324,CCc1ccc(Nc2nccc(-c3cccc4c3Sc3ccccc3N4)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL90543,Clc1ccccc1Nc1nccc(-c2cccnc2)n1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL330578,Cc1ccc(Nc2nccc(-c3ccncc3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL93722,Cc1ccc(-c2ccnc(Nc3ccccc3)n2)o1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL1204301,Cl.c1ccc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)nc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL94028,COC(=O)c1ccc(Nc2nccc(-c3ccccn3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL94142,Cc1ccc(Nc2nccc(-c3cccnc3)n2)c(C)c1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL329129,c1ccc(Nc2nccc(-c3ccccn3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL90130,CCc1ccc(Nc2nccc(-c3ccco3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL327785,Cc1cccc(Nc2nccc(-c3sccc3C)n2)c1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL93510,Cc1cc(C)cc(Nc2nccc(-c3ccc(C)o3)n2)c1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL313637,Cc1ccccc1Nc1nccc(-c2ccccn2)n1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL328809,Cc1ccc(-c2ccnc(Nc3ccccc3)n2)s1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL418956,Cn1cccc1-c1ccnc(Nc2ccccc2)n1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL93856,Cc1cccc(Nc2nc(C)cc(-c3ccncc3)n2)c1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL91035,Cc1cc(-c2ccncc2)nc(Nc2ccccc2)n1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL330741,Clc1ccc(Nc2nccc(-c3ccccn3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL93750,CCc1cccc(Nc2nccc(-c3cccs3)n2)c1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL93096,CCc1ccc(Nc2nc(C)cc(-c3ccncc3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL91994,c1cc(-c2ccnc(NC3CCCCC3)n2)ccn1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL93667,FC(F)(F)c1ccccc1Nc1nccc(-c2ccccn2)n1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL89924,c1ccc(Cc2nccc(-c3ccccn3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL92573,Fc1ccc(Nc2nccc(-c3ccccn3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL92220,Cc1cc(C)cc(Nc2nccc(-c3ccsc3)n2)c1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL92752,FC(F)(F)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL90479,Cc1ccc(Nc2nccc(-c3ccccn3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL90379,c1ccc(-c2nccc(-c3ccccn3)n2)cc1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL90480,c1cc(-c2ccnc(NC3CCCC3)n2)ccn1,IC50,,nM,,Not Determined,
histamine release,CHEMBL698691,In vitro inhibition of histamine release from human basophils.,CHEMBL93569,Cc1ccc(CNc2nccc(-c3ccncc3)n2)cc1C,IC50,,nM,,Not Determined,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL295040,CCCc1nc(C)c2c(CC)nnc(O)n12,IC50,15600.0,nM,=,,4.81
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL45863,COCc1ncc2ccnc(Nc3cc[nH]n3)n12,IC50,31000.0,nM,=,,4.51
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL299861,CCc1nc(C)c2cnnc(O)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL295253,COCc1nc(Br)c2cnnc(O)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL47780,C=CCn1ncc2c(C)nc(CC)n2c1=O,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL46246,C=CCn1ncc2c(CCC)ncn2c1=O,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL46117,C=CCn1ncc2c(CC)ncn2c1=S,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL295287,CCCc1nc(C)c2c(C(C)C)nnc(SC)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL295568,COc1ccc(-c2ncc3cnnc(O)n23)cc1,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL296680,Cn1ncc2cnc(Cc3ccccc3)n2c1=O,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL46280,C=CCn1ncc2cnc(-c3ccc(OC)cc3)n2c1=O,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL47974,CCCc1nc(C)c2cnn(C/C=C/C(=O)OCC)c(=O)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL45596,CCCc1nc(C)c2c(C)nn(CC(=O)OCC)c(=O)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL416813,CCOC(=O)CSc1nncc2c(C)nc(C)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL49493,CSc1nncc2c(C(C)C)ncn12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL432700,CCCc1ncn2c(Nc3cc[nH]n3)nccc12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL298750,O/C(=C/c1nncc2cncn12)c1ccccc1,IC50,38000.0,nM,=,,4.42
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL298204,CCCc1cnc(Nc2cc[nH]n2)n2c(CCC)nc(C)c12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL47796,CCCc1nc(C)c2cnnc(O)n12,IC50,56800.0,nM,=,,4.25
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL46231,C=CCn1ncc2c(C)nc(C(C)(C)C)n2c1=O,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL47913,CCOC(=O)Cn1ncc2cnc(COC)n2c1=O,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL295876,C=CCn1ncc2cnc(Cc3ccccc3)n2c1=O,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL46838,C=CCn1ncc2c(C)nc(Cc3ccccc3)n2c1=O,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL45696,Cc1nnc(S)n2cncc12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL299004,CCOC(=O)C(C)Sc1nncc2cncn12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL50221,Oc1nncc2c(Br)nc(Cc3ccccc3)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL49530,CCCc1nc(C)c2c(C)nn(Cc3ccccc3)c(=O)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL49380,CCn1ncc2c(C)nc(C(C)C)n2c1=O,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL49111,O=C(CSc1nncc2cncn12)c1ccccc1,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL297404,CSc1nncc2c(C)nc(C(C)C)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL297226,c1coc(CNc2nncc3cncn23)c1,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL300723,CCCOc1ccccc1-c1ncc2cnnc(O)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL50496,Oc1nnc(Br)c2c(Br)nc(Br)n12,IC50,27000.0,nM,=,,4.57
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL295852,CCc1nc(C)c2cnn(CC)c(=O)n12,IC50,75600.0,nM,=,,4.12
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL44531,CCCCCCCCCCCCCCCCCc1ncc2cnnc(S)n12,IC50,48000.0,nM,>,,
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL299407,Cc1nc(C)n2c(Nc3cc[nH]n3)nccc12,IC50,53000.0,nM,=,,4.28
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL297006,CCc1ncn2c(Nc3cc[nH]n3)nccc12,IC50,36000.0,nM,=,,4.44
histamine release,CHEMBL698692,"Inhibitory activity against histamine release from antigen-challenged, sensitized human basophils",CHEMBL47977,c1ncn2c(N3CCCCC3)nncc12,IC50,48000.0,nM,>,,
